time,pm_sepuluh,pm_duakomalima,sulfur_dioksida,karbon_monoksida,ozon,nitrogen_dioksida,kategori,tempmax,tempmin,humidity,dew,precip,precipprob,precipcover,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex
2024-01-15,52.0,67.0,58.0,12.0,14.0,32.0,SEDANG,89.1,78.8,79.2,76.8,0.0,0,0.0,16.6,11.3,298.6,47.6,4.3,238.1,20.7,8
2024-01-01,64.0,89.0,52.0,9.0,13.0,30.0,SEDANG,90.9,77.5,81.0,77.1,0.077,100,4.17,14.1,11.5,277.0,58.4,3.4,205.2,17.7,7
2024-01-02,53.0,93.0,52.0,4.0,12.0,28.0,SEDANG,89.6,77.5,81.7,77.9,0.0,0,0.0,12.1,13.1,333.2,54.0,4.3,176.2,15.1,6
2024-01-03,52.0,57.0,52.0,6.0,12.0,27.0,SEDANG,85.5,78.3,88.0,77.8,0.454,100,25.0,13.6,10.3,254.8,71.4,3.4,111.5,9.5,5
2024-01-04,30.0,,112.0,20.0,8.0,77.0,TIDAK SEHAT,87.8,76.5,87.8,76.8,1.126,100,12.5,19.5,12.5,251.8,66.4,3.6,120.0,10.3,5
2024-01-05,22.0,54.0,46.0,15.0,24.0,44.0,SEDANG,90.9,77.0,84.8,76.2,0.15,100,16.67,24.2,10.1,299.9,64.0,3.5,210.0,18.2,8
2024-01-06,49.0,68.0,46.0,12.0,38.0,36.0,SEDANG,90.9,75.7,85.4,76.5,0.025,100,8.33,15.9,13.5,261.7,56.2,3.5,237.5,20.5,9
2024-01-07,52.0,77.0,45.0,14.0,34.0,44.0,SEDANG,90.3,77.0,87.5,76.6,0.0,0,0.0,16.1,13.9,249.1,53.9,3.5,209.3,18.1,8
2024-01-08,49.0,52.0,46.0,10.0,27.0,32.0,SEDANG,88.5,77.0,82.0,75.6,0.0,0,0.0,15.9,11.1,282.0,57.4,3.8,182.6,15.8,8
2024-01-16,41.0,47.0,48.0,10.0,25.0,24.0,BAIK,93.4,78.8,73.8,75.3,0.0,0,0.0,24.2,20.4,264.1,45.8,4.6,254.8,22.0,9
2024-01-17,45.0,54.0,51.0,8.0,16.0,30.0,SEDANG,88.6,76.3,87.2,77.2,0.092,100,8.33,19.9,12.1,270.8,51.1,3.9,169.5,14.6,7
2024-01-18,45.0,58.0,47.0,11.0,14.0,27.0,SEDANG,88.4,77.0,81.0,75.5,0.022,100,4.17,27.7,14.6,260.1,57.2,4.2,156.1,13.3,7
2024-01-19,19.0,31.0,46.0,,12.0,20.0,BAIK,80.7,75.7,91.0,75.1,0.616,100,29.17,23.5,15.0,245.9,72.3,3.5,84.5,7.3,4
2024-01-20,26.0,28.0,44.0,,17.0,17.0,BAIK,94.3,75.2,71.5,73.1,0.001,100,4.17,30.0,21.9,254.5,37.9,4.6,211.9,18.4,9
2024-03-30,56.0,75.0,16.0,21.0,29.0,44.0,SEDANG,91.3,78.7,80.1,76.1,0.335,100,41.67,16.1,14.2,293.4,39.5,3.2,260.7,22.7,9
2024-03-31,53.0,79.0,12.0,23.0,32.0,41.0,SEDANG,91.3,78.7,81.8,77.1,0.264,100,45.83,16.1,12.2,293.7,51.1,2.9,243.5,21.1,8
2024-03-01,53.0,66.0,54.0,23.0,12.0,76.0,SEDANG,89.6,77.0,81.1,76.4,0.0,0,0.0,14.3,8.3,280.0,53.4,3.8,214.4,18.5,7
2024-03-02,50.0,62.0,55.0,10.0,20.0,42.0,SEDANG,86.0,77.5,87.3,77.6,0.655,100,12.5,18.3,9.5,277.6,59.9,3.6,168.7,14.6,7
2024-03-03,35.0,41.0,54.0,6.0,20.0,31.0,SEDANG,86.9,77.0,86.6,76.8,0.266,100,4.17,21.9,13.5,280.3,59.2,3.8,160.1,13.8,5
2024-03-04,39.0,55.0,54.0,8.0,22.0,32.0,SEDANG,93.2,77.0,81.5,76.0,0.039,100,4.17,23.0,16.7,254.4,50.9,4.1,207.6,17.8,8
2024-03-05,30.0,54.0,54.0,9.0,20.0,31.0,SEDANG,94.5,78.8,75.9,75.9,0.0,0,0.0,27.7,16.6,249.2,48.0,4.4,211.2,18.2,8
2024-03-06,31.0,51.0,54.0,5.0,19.0,19.0,SEDANG,92.7,78.8,80.6,76.9,0.114,100,4.17,18.3,18.7,253.5,50.6,4.2,213.2,18.5,9
2024-03-07,31.0,46.0,55.0,6.0,19.0,25.0,SEDANG,91.9,78.3,78.3,76.6,0.001,100,4.17,28.9,15.8,255.7,47.4,4.4,191.4,16.3,8
2024-03-08,24.0,44.0,54.0,4.0,20.0,12.0,SEDANG,89.6,78.3,81.0,76.5,0.0,0,0.0,32.2,21.0,245.5,58.0,4.2,167.4,14.3,6
2024-03-09,33.0,45.0,55.0,6.0,13.0,24.0,SEDANG,80.8,75.2,92.0,75.7,1.991,100,16.67,19.7,13.1,260.3,74.0,3.4,56.2,5.1,3
2024-03-10,63.0,86.0,55.0,30.0,14.0,85.0,SEDANG,85.5,77.0,89.7,77.4,0.004,100,4.17,21.3,9.3,286.8,63.4,3.3,154.2,13.4,7
2024-03-11,46.0,61.0,54.0,10.0,19.0,37.0,SEDANG,84.5,77.5,88.0,77.5,0.995,100,16.67,25.3,7.4,306.8,66.7,3.4,146.7,12.8,6
2024-03-12,33.0,55.0,54.0,3.0,23.0,14.0,SEDANG,87.9,78.1,79.1,75.7,0.0,0,0.0,29.8,7.9,269.4,56.0,3.9,201.3,17.6,8
2024-03-13,41.0,58.0,54.0,5.0,22.0,22.0,SEDANG,86.0,77.0,84.1,76.6,0.832,100,8.33,25.9,12.8,302.3,67.5,3.4,158.2,13.7,5
2024-03-14,37.0,50.0,54.0,4.0,23.0,21.0,SEDANG,84.2,78.8,86.7,76.7,0.44,100,20.83,23.5,13.6,292.0,68.6,3.4,154.7,13.4,6
2024-03-15,36.0,44.0,54.0,10.0,15.0,36.0,SEDANG,86.2,75.2,85.9,75.4,1.135,100,12.5,32.2,20.8,259.5,64.6,3.7,138.3,12.0,6
2024-03-16,26.0,32.0,54.0,6.0,18.0,18.0,SEDANG,84.4,76.5,89.3,75.2,0.791,100,20.83,29.5,12.8,254.7,72.7,3.5,195.1,16.9,8
2024-03-17,24.0,37.0,14.0,12.0,21.0,16.0,BAIK,84.2,75.7,86.7,75.6,1.049,100,16.67,27.5,16.9,244.2,62.1,3.8,217.5,18.8,8
2024-03-18,22.0,35.0,16.0,11.0,20.0,17.0,BAIK,89.7,75.2,78.3,75.2,0.013,100,8.33,25.3,12.8,271.1,48.8,4.2,239.8,20.7,8
2024-03-19,29.0,47.0,14.0,13.0,18.0,18.0,BAIK,93.7,77.0,70.1,73.5,0.0,0,0.0,24.2,16.2,259.3,38.3,4.5,264.5,22.8,9
2024-03-20,27.0,47.0,13.0,17.0,10.0,16.0,BAIK,95.0,75.7,66.0,71.7,0.0,0,0.0,24.2,15.9,250.0,36.6,5.2,300.4,25.9,10
2024-03-21,28.0,51.0,18.0,16.0,11.0,18.0,SEDANG,89.6,75.2,75.2,74.3,0.0,0,0.0,19.5,15.0,311.9,43.7,4.5,260.8,22.6,9
2024-03-22,24.0,28.0,10.0,17.0,17.0,26.0,BAIK,84.2,77.0,88.4,76.1,2.682,100,25.0,12.8,16.1,309.3,67.0,3.4,225.4,19.4,7
2024-03-23,63.0,100.0,15.0,31.0,30.0,47.0,SEDANG,92.7,77.0,76.6,75.8,0.0,0,0.0,13.2,11.4,348.1,37.1,3.4,263.7,22.7,9
2024-03-24,52.0,71.0,13.0,15.0,38.0,30.0,SEDANG,91.4,78.8,78.1,77.4,0.0,0,0.0,24.2,11.4,38.0,52.4,3.7,255.1,22.1,9
2024-03-25,44.0,64.0,13.0,16.0,25.0,39.0,SEDANG,91.4,77.5,78.7,76.2,0.0,0,0.0,15.4,10.3,342.4,50.7,4.0,259.1,22.5,9
2024-03-26,52.0,73.0,13.0,21.0,25.0,37.0,SEDANG,93.2,77.5,76.8,75.9,0.008,100,4.17,13.2,14.2,92.0,46.5,3.5,260.6,22.5,9
2024-03-27,57.0,77.0,13.0,22.0,17.0,43.0,SEDANG,85.5,78.7,82.4,76.3,0.016,100,4.17,17.2,10.3,18.0,59.1,3.4,206.5,17.8,8
2024-03-28,62.0,92.0,19.0,22.0,33.0,45.0,SEDANG,92.1,76.9,79.2,75.3,0.084,100,54.17,13.0,12.8,279.8,44.2,3.2,219.9,19.1,8
2024-03-29,62.0,90.0,16.0,19.0,35.0,50.0,SEDANG,92.6,77.4,77.2,75.2,0.083,100,20.83,13.9,10.3,110.6,33.9,3.3,266.7,23.0,9
2024-05-01,47.0,63.0,15.0,19.0,26.0,34.0,SEDANG,88.5,80.5,78.1,77.1,0.003,100,4.17,14.5,9.5,66.5,46.1,3.6,208.7,18.1,7
2024-05-02,54.0,75.0,14.0,18.0,27.0,30.0,SEDANG,93.9,80.5,75.7,77.6,0.036,100,12.5,21.9,15.2,71.4,56.3,3.6,229.8,19.9,8
2024-05-03,58.0,85.0,13.0,24.0,30.0,43.0,SEDANG,93.9,78.8,79.2,77.6,0.0,0,0.0,13.9,15.6,278.5,62.6,3.4,226.0,19.6,8
2024-05-04,62.0,87.0,14.0,24.0,25.0,50.0,SEDANG,93.4,79.3,73.4,75.3,0.001,100,4.17,10.7,13.5,271.6,54.4,3.9,233.8,20.3,9
2024-05-05,60.0,88.0,14.0,27.0,22.0,47.0,SEDANG,92.7,77.5,72.3,75.6,0.0,0,0.0,11.6,12.5,43.2,46.5,3.5,232.7,19.9,8
2024-05-06,59.0,82.0,15.0,18.0,26.0,38.0,SEDANG,91.5,79.3,71.6,75.3,0.001,100,4.17,11.6,15.5,114.4,59.6,3.6,232.1,19.9,8
2024-05-07,64.0,92.0,16.0,20.0,23.0,42.0,SEDANG,94.3,78.8,69.3,74.6,0.0,0,0.0,12.8,11.8,79.9,43.8,3.6,244.2,21.1,9
2024-05-08,63.0,87.0,19.0,18.0,20.0,47.0,SEDANG,92.7,79.3,73.1,75.4,0.004,100,4.17,10.3,10.8,46.2,41.6,3.3,211.1,18.4,7
2024-05-09,62.0,93.0,16.0,18.0,22.0,44.0,SEDANG,92.9,78.8,72.0,75.6,0.0,0,0.0,24.2,14.8,76.8,43.4,3.6,238.8,20.7,9
2024-05-10,56.0,84.0,19.0,12.0,30.0,27.0,SEDANG,93.8,79.9,74.2,77.1,0.0,0,0.0,25.3,19.7,79.2,34.3,4.0,254.7,22.1,8
2024-05-11,52.0,74.0,18.0,11.0,28.0,27.0,SEDANG,97.7,79.3,74.0,77.2,0.001,100,4.17,16.6,17.2,56.2,47.1,3.7,226.8,19.7,8
2024-05-12,53.0,75.0,18.0,10.0,28.0,27.0,SEDANG,95.1,79.3,70.8,75.7,0.0,0,0.0,15.7,13.5,92.5,49.5,3.9,242.0,20.8,9
2024-05-13,52.0,64.0,16.0,8.0,25.0,25.0,SEDANG,93.2,80.6,73.4,76.8,0.002,100,4.17,25.3,14.5,69.6,49.4,4.0,217.3,18.8,8
2024-05-14,61.0,85.0,18.0,10.0,28.0,39.0,SEDANG,88.0,79.3,80.4,76.8,1.026,100,4.17,16.1,9.0,342.7,59.3,3.3,176.8,15.3,7
2024-05-15,62.0,78.0,14.0,20.0,26.0,40.0,SEDANG,92.1,77.5,73.7,75.7,0.076,100,4.17,13.9,16.2,62.6,46.4,3.6,224.8,19.4,8
2024-05-16,65.0,98.0,19.0,17.0,28.0,40.0,SEDANG,92.9,80.6,73.1,76.1,0.0,0,0.0,11.2,16.9,69.0,50.0,3.6,225.8,19.5,8
2024-05-17,64.0,86.0,17.0,17.0,21.0,39.0,SEDANG,93.4,79.3,70.9,74.9,0.002,100,4.17,13.0,11.4,93.7,50.0,3.7,228.9,19.9,8
2024-05-18,67.0,97.0,18.0,20.0,18.0,48.0,SEDANG,94.5,78.8,72.1,75.1,0.0,0,0.0,11.9,13.1,44.4,41.4,3.6,206.2,17.9,7
2024-05-19,63.0,92.0,15.0,17.0,25.0,36.0,SEDANG,92.7,77.5,71.0,75.1,0.0,0,0.0,11.0,12.8,19.4,43.5,3.6,226.1,19.7,8
2024-05-20,65.0,91.0,17.0,15.0,26.0,32.0,SEDANG,93.3,78.8,69.6,74.6,0.0,0,0.0,11.4,12.8,85.2,50.9,3.4,215.9,18.7,7
2024-05-21,62.0,97.0,25.0,14.0,23.0,45.0,SEDANG,92.7,79.3,70.7,75.2,0.0,0,0.0,11.9,13.5,61.5,48.5,3.5,201.9,17.4,7
2024-05-22,65.0,92.0,20.0,12.0,24.0,37.0,SEDANG,91.5,79.3,72.6,75.9,0.0,0,0.0,13.6,12.4,59.1,51.0,3.4,207.3,17.8,8
2024-05-23,59.0,78.0,20.0,11.0,22.0,32.0,SEDANG,88.0,81.1,79.9,76.8,0.001,100,4.17,14.5,11.2,33.5,54.4,3.5,190.3,16.5,7
2024-05-24,60.0,74.0,16.0,13.0,19.0,30.0,SEDANG,91.4,79.3,78.0,76.5,0.003,100,4.17,17.9,15.5,81.3,53.1,3.6,165.5,14.3,6
2024-05-25,39.0,53.0,12.0,15.0,16.0,30.0,SEDANG,83.0,77.0,87.3,76.4,0.246,100,20.83,9.2,11.4,104.4,64.7,3.4,40.7,3.4,3
2024-05-26,61.0,82.0,26.0,21.0,19.0,38.0,SEDANG,90.9,78.8,78.0,76.4,0.0,0,0.0,13.9,11.1,27.6,47.2,3.4,219.1,19.1,8
2024-05-27,64.0,92.0,22.0,15.0,25.0,39.0,SEDANG,94.7,79.3,72.8,76.0,0.0,0,0.0,12.8,16.6,62.8,41.8,3.6,221.8,19.2,8
2024-05-28,67.0,100.0,18.0,14.0,29.0,42.0,SEDANG,93.9,79.3,74.0,76.9,0.0,0,0.0,10.7,20.1,37.9,47.2,3.4,228.4,19.7,8
2024-05-29,64.0,86.0,19.0,10.0,32.0,36.0,SEDANG,92.9,79.9,73.8,77.0,0.0,0,0.0,13.0,13.9,78.3,48.3,3.7,229.8,20.0,8
2024-05-30,59.0,85.0,19.0,8.0,29.0,38.0,SEDANG,93.4,80.6,73.6,76.7,0.0,0,0.0,11.4,9.0,71.3,46.6,3.4,228.4,20.0,8
2024-05-31,70.0,101.0,17.0,10.0,27.0,44.0,TIDAK SEHAT,93.2,80.6,72.8,76.5,0.0,0,0.0,12.5,12.5,59.9,45.1,3.3,223.7,19.4,8
2024-02-22,58.0,70.0,56.0,9.0,19.0,32.0,SEDANG,95.0,80.1,77.7,77.1,0.114,100,4.17,23.0,15.7,271.6,57.6,4.0,211.0,18.3,8
2024-02-23,49.0,62.0,56.0,9.0,16.0,39.0,SEDANG,92.8,78.1,74.3,76.0,0.0,0,0.0,21.9,12.5,267.5,49.7,4.2,255.7,22.0,9
2024-02-24,47.0,57.0,55.0,7.0,12.0,40.0,SEDANG,89.6,78.8,80.6,77.3,0.008,100,4.17,18.3,16.7,313.7,59.9,3.9,216.6,18.7,8
2024-02-25,28.0,39.0,56.0,4.0,16.0,15.0,SEDANG,88.4,77.0,83.0,76.6,0.322,100,8.33,15.9,13.5,280.3,66.3,4.0,190.3,16.4,7
2024-02-26,23.0,30.0,54.0,5.0,18.0,22.0,SEDANG,87.9,77.5,81.5,76.3,0.738,100,12.5,15.2,8.2,301.8,64.9,4.1,161.4,13.8,8
2024-02-27,59.0,71.0,55.0,14.0,11.0,68.0,SEDANG,89.1,79.3,77.2,76.3,0.0,0,0.0,18.3,12.6,333.2,56.3,4.0,224.7,19.4,9
2024-02-28,51.0,62.0,57.0,9.0,11.0,54.0,SEDANG,86.2,76.5,88.2,77.2,1.691,100,16.67,15.2,10.3,304.9,64.9,3.6,174.9,15.1,6
2024-02-29,32.0,35.0,54.0,9.0,13.0,36.0,SEDANG,81.7,77.3,92.6,76.9,4.121,100,16.67,14.5,7.9,302.6,68.9,3.4,150.3,12.9,7
2024-02-01,52.0,71.0,48.0,16.0,16.0,21.0,SEDANG,89.6,75.7,85.4,76.6,0.023,100,8.33,19.2,12.5,283.2,61.2,3.6,201.8,17.4,9
2024-02-02,39.0,53.0,47.0,12.0,10.0,33.0,SEDANG,93.2,75.7,84.1,76.7,1.565,100,12.5,17.9,19.1,277.3,58.9,3.8,219.7,18.8,9
2024-02-03,33.0,45.0,48.0,9.0,9.0,33.0,BAIK,88.3,76.3,85.1,76.3,0.0,0,0.0,16.1,16.2,264.1,55.8,4.2,117.1,10.1,4
2024-02-04,31.0,49.0,48.0,5.0,7.0,17.0,BAIK,87.3,77.0,83.1,76.0,0.572,100,8.33,38.0,15.2,255.4,52.6,4.3,151.9,13.1,6
2024-02-05,52.0,74.0,49.0,14.0,12.0,40.0,SEDANG,89.1,77.3,86.1,76.8,0.024,100,4.17,18.3,21.0,307.0,57.3,3.6,172.7,15.0,6
2024-02-06,61.0,74.0,50.0,16.0,9.0,37.0,SEDANG,86.0,75.2,88.9,76.1,0.392,100,20.83,26.4,20.3,250.6,59.6,3.5,161.8,14.0,6
2024-02-07,35.0,52.0,48.0,9.0,9.0,28.0,SEDANG,91.5,75.2,80.2,75.0,0.0,0,0.0,19.0,13.1,251.0,55.1,4.1,233.3,20.1,9
2024-02-08,56.0,75.0,50.0,22.0,8.0,80.0,SEDANG,90.9,75.7,78.5,75.7,0.0,0,0.0,13.9,11.4,295.1,42.9,4.0,286.4,24.5,9
2024-02-09,49.0,67.0,54.0,9.0,16.0,17.0,SEDANG,89.6,78.3,80.6,76.9,0.0,0,0.0,14.1,9.4,333.6,50.4,4.1,255.2,22.2,9
2024-02-10,52.0,63.0,51.0,7.0,21.0,8.0,SEDANG,89.1,78.8,84.0,77.1,0.059,100,12.5,16.1,15.9,282.0,64.1,3.4,235.3,20.2,9
2024-02-11,50.0,68.0,50.0,19.0,14.0,52.0,SEDANG,89.6,77.0,80.8,76.4,0.0,0,0.0,19.5,13.7,298.2,49.1,3.8,249.4,21.5,8
2024-02-12,50.0,64.0,50.0,12.0,15.0,19.0,SEDANG,89.6,77.5,81.3,77.2,0.239,100,12.5,23.0,11.3,308.7,51.6,3.9,245.7,21.4,8
2024-02-13,57.0,72.0,52.0,14.0,18.0,187.0,TIDAK SEHAT,89.1,77.0,81.5,76.9,0.172,100,12.5,18.1,17.9,317.2,52.9,4.1,239.1,20.7,9
2024-02-14,43.0,55.0,51.0,10.0,20.0,202.0,SANGAT TIDAK SEHAT,87.3,77.0,88.4,77.7,5.646,100,16.67,14.8,6.9,317.1,68.6,3.8,152.9,13.1,5
2024-02-15,41.0,63.0,51.0,13.0,16.0,,SEDANG,87.9,79.5,85.9,78.4,0.388,100,12.5,17.4,8.2,340.4,55.4,3.9,235.8,20.2,8
2024-02-16,64.0,87.0,53.0,19.0,12.0,22.0,SEDANG,85.5,78.1,87.6,78.1,0.0,0,0.0,17.9,16.7,321.3,58.9,3.5,147.6,12.9,6
2024-02-17,53.0,70.0,52.0,16.0,10.0,12.0,SEDANG,87.8,78.8,86.0,77.7,0.697,100,16.67,17.4,12.1,291.3,63.8,3.4,212.2,18.4,7
2024-02-18,47.0,63.0,50.0,14.0,15.0,8.0,SEDANG,89.1,78.8,82.8,76.9,0.0,0,0.0,15.2,14.5,316.7,64.0,3.9,192.0,16.4,7
2024-02-19,50.0,67.0,49.0,17.0,19.0,12.0,SEDANG,89.1,79.3,80.3,77.3,0.003,100,8.33,12.3,20.2,323.5,51.5,3.9,231.7,20.0,8
2024-02-20,65.0,93.0,50.0,15.0,21.0,13.0,SEDANG,90.9,79.3,80.0,77.8,0.0,0,0.0,17.2,19.2,330.0,43.3,4.0,275.9,23.9,9
2024-02-21,58.0,79.0,49.0,14.0,20.0,17.0,SEDANG,90.3,80.6,81.0,77.6,0.008,100,4.17,16.1,8.7,288.1,59.4,3.2,205.2,17.6,7
2024-09-01,54.0,72.0,12.0,22.0,27.0,32.0,SEDANG,92.7,75.2,69.5,73.0,0.0,0,0.0,16.6,10.6,351.0,37.0,4.0,260.4,22.5,9
2024-09-02,52.0,70.0,10.0,22.0,35.0,36.0,SEDANG,93.9,78.3,70.0,74.2,0.001,100,4.17,13.9,12.8,52.2,52.2,3.8,264.7,22.6,10
2024-09-03,55.0,79.0,10.0,28.0,23.0,44.0,SEDANG,91.4,77.0,70.5,73.6,0.0,0,0.0,16.3,13.9,1.1,45.2,3.7,256.8,22.2,9
2024-09-04,58.0,83.0,11.0,24.0,35.0,35.0,SEDANG,93.9,78.8,62.7,71.0,0.0,0,0.0,14.1,12.5,75.1,42.4,4.5,263.8,22.9,9
2024-09-05,52.0,71.0,12.0,24.0,18.0,33.0,SEDANG,92.0,78.3,68.3,73.0,0.0,0,0.0,15.7,18.0,34.7,47.9,4.1,259.7,22.3,9
2024-09-06,56.0,86.0,14.0,26.0,20.0,40.0,SEDANG,94.5,78.8,67.4,73.6,0.0,0,0.0,17.2,15.1,72.3,43.6,4.3,268.1,23.2,9
2024-09-07,54.0,79.0,12.0,22.0,25.0,26.0,SEDANG,95.7,78.6,62.0,71.3,0.0,0,0.0,28.9,14.3,80.8,43.2,4.2,280.2,24.2,9
2024-09-08,54.0,84.0,13.0,22.0,21.0,26.0,SEDANG,94.5,78.8,64.0,72.5,0.0,0,0.0,25.3,25.7,54.1,44.7,4.3,263.5,22.8,9
2024-09-09,48.0,65.0,12.0,22.0,21.0,26.0,SEDANG,91.0,76.8,75.6,74.1,0.419,100,8.33,21.3,13.5,189.5,47.3,4.1,239.8,20.6,8
2024-09-10,51.0,70.0,10.0,33.0,19.0,43.0,SEDANG,88.3,76.0,80.1,74.5,0.418,100,4.17,13.6,15.4,19.7,61.5,3.4,213.0,18.4,8
2024-09-11,39.0,58.0,12.0,23.0,26.0,33.0,SEDANG,93.1,77.3,67.3,71.5,0.0,0,0.0,15.4,15.1,89.8,59.4,4.2,185.2,16.1,7
2024-09-12,64.0,89.0,15.0,27.0,41.0,39.0,SEDANG,92.0,76.0,74.5,73.9,0.307,100,8.33,13.6,58.4,99.0,62.6,3.4,245.9,21.1,9
2024-09-13,53.0,74.0,10.0,29.0,36.0,44.0,SEDANG,90.9,73.5,75.4,72.7,0.01,100,4.17,12.3,11.3,300.6,59.9,3.7,251.5,21.6,9
2024-09-14,57.0,85.0,11.0,25.0,42.0,41.0,SEDANG,93.0,74.7,65.8,70.7,0.0,0,0.0,11.2,14.7,36.4,46.4,3.9,281.9,24.3,10
2024-09-15,60.0,86.0,12.0,27.0,38.0,35.0,SEDANG,92.0,75.3,66.2,70.8,0.0,0,0.0,11.6,13.4,22.1,47.4,3.9,276.9,23.9,10
2024-09-16,60.0,86.0,12.0,24.0,38.0,33.0,SEDANG,91.4,75.3,64.8,70.1,0.0,0,0.0,13.0,13.4,348.8,44.8,4.2,269.4,23.1,9
2024-09-17,55.0,79.0,14.0,24.0,40.0,37.0,SEDANG,92.4,76.9,60.9,68.7,0.0,0,0.0,16.3,11.5,330.7,47.0,4.2,276.2,24.0,10
2024-09-18,52.0,76.0,16.0,24.0,36.0,34.0,SEDANG,90.9,75.0,67.1,70.4,0.0,0,0.0,15.2,16.7,314.4,45.4,4.0,294.3,25.3,10
2024-09-19,61.0,83.0,15.0,27.0,37.0,46.0,SEDANG,92.4,74.1,62.6,68.9,0.0,0,0.0,15.0,10.9,0.7,40.3,4.2,299.2,26.0,10
2024-09-20,59.0,88.0,15.0,24.0,34.0,45.0,SEDANG,92.5,76.9,66.9,71.8,0.0,0,0.0,17.9,12.1,47.3,45.2,4.1,280.5,24.2,10
2024-09-21,61.0,94.0,14.0,25.0,36.0,39.0,SEDANG,92.7,76.8,69.0,73.1,0.0,0,0.0,16.8,9.3,16.5,44.0,3.5,265.7,22.8,9
2024-09-22,66.0,101.0,15.0,23.0,35.0,33.0,TIDAK SEHAT,92.8,77.3,73.1,75.3,0.0,0,0.0,14.8,13.0,53.2,50.9,3.5,251.2,21.8,9
2024-09-23,59.0,87.0,15.0,24.0,25.0,37.0,SEDANG,92.2,78.8,74.2,76.1,0.004,100,4.17,21.5,12.3,61.5,59.9,3.3,233.8,20.2,9
2024-09-24,56.0,74.0,15.0,24.0,33.0,31.0,SEDANG,89.6,77.3,80.4,75.3,0.077,100,4.17,15.4,11.4,119.2,55.8,3.5,192.1,16.6,8
2024-09-25,62.0,89.0,10.0,33.0,25.0,51.0,SEDANG,91.2,74.1,79.6,73.9,1.818,100,12.5,16.8,15.7,203.5,63.5,3.1,240.4,20.8,9
2024-09-26,57.0,71.0,10.0,29.0,22.0,48.0,SEDANG,91.2,75.2,81.7,74.4,1.072,100,16.67,10.7,16.8,6.5,64.9,3.1,167.2,14.5,5
2024-09-27,51.0,70.0,10.0,27.0,25.0,41.0,SEDANG,92.3,75.4,76.8,74.9,1.031,100,8.33,15.9,13.7,55.1,54.6,3.6,270.8,23.4,9
2024-09-28,56.0,85.0,13.0,28.0,24.0,37.0,SEDANG,93.5,79.7,72.5,75.5,0.0,0,0.0,24.2,16.7,68.9,58.8,3.6,248.7,21.5,9
2024-09-29,60.0,89.0,12.0,32.0,20.0,39.0,SEDANG,93.0,76.9,70.6,74.1,0.001,100,4.17,17.0,16.0,70.7,47.6,3.7,259.3,22.4,9
2024-09-30,51.0,70.0,13.0,25.0,15.0,40.0,SEDANG,95.5,77.5,67.2,72.8,0.0,0,0.0,19.0,12.8,57.1,46.1,4.1,271.8,23.5,10
2024-10-01,63.0,91.0,13.0,29.0,24.0,46.0,SEDANG,94.3,77.1,68.6,73.6,0.0,0,0.0,15.7,9.8,355.0,41.5,3.8,286.1,24.6,10
2024-10-02,61.0,85.0,13.0,27.0,23.0,52.0,SEDANG,94.3,78.7,69.8,74.6,0.001,100,4.17,9.8,15.0,4.4,49.4,3.6,247.6,21.3,9
2024-10-03,61.0,90.0,13.0,29.0,20.0,44.0,SEDANG,92.5,78.7,70.1,73.9,0.001,100,4.17,14.8,12.6,91.1,52.8,3.5,273.1,23.6,9
2024-10-04,59.0,82.0,16.0,26.0,21.0,40.0,SEDANG,93.9,77.1,69.4,73.4,0.0,0,0.0,23.0,15.3,89.7,52.5,3.6,264.8,22.8,9
2024-10-05,56.0,80.0,12.0,30.0,19.0,46.0,SEDANG,92.6,77.0,71.2,73.5,0.0,0,0.0,7.2,15.2,12.2,54.4,3.9,262.4,22.8,9
2024-10-06,52.0,73.0,10.0,27.0,27.0,40.0,SEDANG,92.8,77.3,69.1,73.1,0.001,100,4.17,15.4,12.6,29.7,47.4,3.8,260.3,22.6,9
2024-10-07,72.0,108.0,16.0,31.0,24.0,48.0,TIDAK SEHAT,96.2,75.6,62.7,70.7,0.0,0,0.0,32.2,16.7,72.1,42.4,3.9,273.1,23.4,8
2024-10-08,55.0,76.0,16.0,25.0,21.0,40.0,SEDANG,94.4,76.5,64.5,72.1,0.0,0,0.0,13.4,13.7,40.6,46.9,4.2,290.7,25.1,10
2024-10-09,55.0,76.0,13.0,26.0,24.0,41.0,SEDANG,93.2,79.1,66.7,73.7,0.0,0,0.0,14.3,11.0,52.9,46.7,3.9,267.8,23.2,9
2024-08-01,68.0,103.0,13.0,28.0,26.0,44.0,TIDAK SEHAT,90.9,76.9,76.1,74.0,0.0,0,0.0,13.4,15.7,308.6,46.2,3.5,233.2,20.3,8
2024-08-02,60.0,85.0,11.0,27.0,37.0,44.0,SEDANG,89.7,75.7,78.2,73.9,0.116,100,4.17,16.8,9.6,123.2,47.9,3.5,209.3,18.2,7
2024-08-03,47.0,64.0,10.0,28.0,26.0,45.0,SEDANG,91.5,75.6,78.8,74.3,0.009,100,8.33,14.5,14.3,118.5,47.0,3.7,212.3,18.2,8
2024-08-04,50.0,74.0,10.0,29.0,29.0,39.0,SEDANG,92.7,77.0,73.9,74.2,0.001,100,4.17,11.6,11.1,334.1,55.0,3.5,236.4,20.6,9
